{'ticket': 203911706, 'order': 0, 'time': 1732166195, 'time_msc': 1732166195566, 'type': 2, 'entry': 0, 'magic': 0, 'position_id': 0, 'reason': 0, 'volume': 0.0, 'price': 0.0, 'commission': 0.0, 'swap': 0.0, 'profit': 6500.0, 'fee': 0.0, 'symbol': '', 'comment': 'D-ALLINT-USC-INT-2069944419', 'external_id': ''}
{'ticket': 205359450, 'order': 268003814, 'time': 1732207476, 'time_msc': 1732207476023, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 268003814, 'reason': 3, 'volume': 0.01, 'price': 2663.855, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 205367901, 'order': 268013121, 'time': 1732207624, 'time_msc': 1732207624778, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 268003814, 'reason': 5, 'volume': 0.01, 'price': 2662.855, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2662.855]', 'external_id': ''}
{'ticket': 205368310, 'order': 268013511, 'time': 1732207625, 'time_msc': 1732207625858, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 268013511, 'reason': 3, 'volume': 0.01, 'price': 2662.65, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 205369006, 'order': 268014330, 'time': 1732207630, 'time_msc': 1732207630005, 'type': 0, 'entry': 0, 'magic': 1, 'position_id': 268014330, 'reason': 3, 'volume': 0.02, 'price': 2662.349, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DCA NGHICH 1', 'external_id': ''}
{'ticket': 205370554, 'order': 268015849, 'time': 1732207642, 'time_msc': 1732207642147, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 268013511, 'reason': 5, 'volume': 0.01, 'price': 2661.65, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2661.650]', 'external_id': ''}
{'ticket': 205370739, 'order': 268016048, 'time': 1732207642, 'time_msc': 1732207642859, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 268016048, 'reason': 3, 'volume': 0.01, 'price': 2661.734, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 205376952, 'order': 268022831, 'time': 1732207736, 'time_msc': 1732207736597, 'type': 1, 'entry': 1, 'magic': 1, 'position_id': 267996557, 'reason': 5, 'volume': 0.01, 'price': 2664.374, 'commission': 0.0, 'swap': 0.0, 'profit': -1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2664.374]', 'external_id': ''}
{'ticket': 205376973, 'order': 268022837, 'time': 1732207736, 'time_msc': 1732207736599, 'type': 1, 'entry': 1, 'magic': 1, 'position_id': 268014330, 'reason': 5, 'volume': 0.02, 'price': 2664.374, 'commission': 0.0, 'swap': 0.0, 'profit': 4.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2664.374]', 'external_id': ''}
{'ticket': 205377741, 'order': 268023552, 'time': 1732207738, 'time_msc': 1732207738207, 'type': 0, 'entry': 0, 'magic': 1, 'position_id': 268023552, 'reason': 3, 'volume': 0.01, 'price': 2664.272, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 205379296, 'order': 268025210, 'time': 1732207748, 'time_msc': 1732207748574, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 268025210, 'reason': 3, 'volume': 0.02, 'price': 2664.824, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DCA NGHICH 1', 'external_id': ''}
{'ticket': 205383095, 'order': 268029422, 'time': 1732207823, 'time_msc': 1732207823269, 'type': 1, 'entry': 1, 'magic': 1, 'position_id': 268023552, 'reason': 5, 'volume': 0.01, 'price': 2665.272, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2665.272]', 'external_id': ''}
{'ticket': 205383266, 'order': 268029586, 'time': 1732207824, 'time_msc': 1732207824580, 'type': 0, 'entry': 0, 'magic': 1, 'position_id': 268029586, 'reason': 3, 'volume': 0.01, 'price': 2665.452, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 205388178, 'order': 268035479, 'time': 1732207972, 'time_msc': 1732207972417, 'type': 1, 'entry': 1, 'magic': 1, 'position_id': 268029586, 'reason': 5, 'volume': 0.01, 'price': 2666.452, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2666.452]', 'external_id': ''}
{'ticket': 205388424, 'order': 268035728, 'time': 1732207974, 'time_msc': 1732207974058, 'type': 0, 'entry': 0, 'magic': 1, 'position_id': 268035728, 'reason': 3, 'volume': 0.01, 'price': 2666.614, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 205404709, 'order': 268055423, 'time': 1732208552, 'time_msc': 1732208552007, 'type': 0, 'entry': 0, 'magic': 1, 'position_id': 268055423, 'reason': 3, 'volume': 0.02, 'price': 2663.512, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DCA NGHICH 1', 'external_id': ''}
{'ticket': 205408108, 'order': 268059197, 'time': 1732208652, 'time_msc': 1732208652350, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 268025210, 'reason': 5, 'volume': 0.02, 'price': 2662.794, 'commission': 0.0, 'swap': 0.0, 'profit': 4.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2662.794]', 'external_id': ''}
{'ticket': 205408114, 'order': 268059196, 'time': 1732208652, 'time_msc': 1732208652351, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 268016048, 'reason': 5, 'volume': 0.01, 'price': 2662.794, 'commission': 0.0, 'swap': 0.0, 'profit': -1.1, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2662.794]', 'external_id': ''}
{'ticket': 205436217, 'order': 268093817, 'time': 1732209724, 'time_msc': 1732209724583, 'type': 1, 'entry': 1, 'magic': 1, 'position_id': 268035728, 'reason': 5, 'volume': 0.01, 'price': 2665.546, 'commission': 0.0, 'swap': 0.0, 'profit': -1.1, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2665.546]', 'external_id': ''}
{'ticket': 205436221, 'order': 268093818, 'time': 1732209724, 'time_msc': 1732209724583, 'type': 1, 'entry': 1, 'magic': 1, 'position_id': 268055423, 'reason': 5, 'volume': 0.02, 'price': 2665.546, 'commission': 0.0, 'swap': 0.0, 'profit': 4.1, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2665.546]', 'external_id': ''}
{'ticket': 205439413, 'order': 268097607, 'time': 1732209858, 'time_msc': 1732209858801, 'type': 0, 'entry': 0, 'magic': 1, 'position_id': 268097607, 'reason': 3, 'volume': 0.01, 'price': 2666.204, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 205439417, 'order': 268097623, 'time': 1732209859, 'time_msc': 1732209859102, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 268097623, 'reason': 3, 'volume': 0.01, 'price': 2666.044, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 205450031, 'order': 268110737, 'time': 1732210288, 'time_msc': 1732210288121, 'type': 1, 'entry': 1, 'magic': 1, 'position_id': 268097607, 'reason': 5, 'volume': 0.01, 'price': 2667.204, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2667.204]', 'external_id': ''}
{'ticket': 205450180, 'order': 268110852, 'time': 1732210288, 'time_msc': 1732210288749, 'type': 0, 'entry': 0, 'magic': 1, 'position_id': 268110852, 'reason': 3, 'volume': 0.01, 'price': 2667.3450000000003, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 205459981, 'order': 268123864, 'time': 1732210841, 'time_msc': 1732210841881, 'type': 1, 'entry': 1, 'magic': 1, 'position_id': 268110852, 'reason': 5, 'volume': 0.01, 'price': 2668.345, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2668.345]', 'external_id': ''}
{'ticket': 205460136, 'order': 268123998, 'time': 1732210842, 'time_msc': 1732210842741, 'type': 0, 'entry': 0, 'magic': 1, 'position_id': 268123998, 'reason': 3, 'volume': 0.01, 'price': 2668.53, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 205465238, 'order': 268129670, 'time': 1732210987, 'time_msc': 1732210987240, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 268129670, 'reason': 3, 'volume': 0.02, 'price': 2669.297, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DCA NGHICH 1', 'external_id': ''}
{'ticket': 205467986, 'order': 268133214, 'time': 1732211129, 'time_msc': 1732211129503, 'type': 1, 'entry': 1, 'magic': 1, 'position_id': 268123998, 'reason': 5, 'volume': 0.01, 'price': 2669.53, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2669.530]', 'external_id': ''}
{'ticket': 205468235, 'order': 268133445, 'time': 1732211130, 'time_msc': 1732211130836, 'type': 0, 'entry': 0, 'magic': 1, 'position_id': 268133445, 'reason': 3, 'volume': 0.01, 'price': 2669.8070000000002, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 205478554, 'order': 268146702, 'time': 1732211630, 'time_msc': 1732211630955, 'type': 1, 'entry': 1, 'magic': 1, 'position_id': 268133445, 'reason': 5, 'volume': 0.01, 'price': 2670.807, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2670.807]', 'external_id': ''}
{'ticket': 205478897, 'order': 268147040, 'time': 1732211631, 'time_msc': 1732211631931, 'type': 0, 'entry': 0, 'magic': 1, 'position_id': 268147040, 'reason': 3, 'volume': 0.01, 'price': 2671.093, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 205483942, 'order': 268152620, 'time': 1732211759, 'time_msc': 1732211759247, 'type': 1, 'entry': 1, 'magic': 1, 'position_id': 268147040, 'reason': 5, 'volume': 0.01, 'price': 2672.093, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2672.093]', 'external_id': ''}
{'ticket': 205484365, 'order': 268153097, 'time': 1732211760, 'time_msc': 1732211760003, 'type': 0, 'entry': 0, 'magic': 1, 'position_id': 268153097, 'reason': 3, 'volume': 0.01, 'price': 2672.561, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 205484497, 'order': 268153261, 'time': 1732211760, 'time_msc': 1732211760299, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 268153261, 'reason': 3, 'volume': 0.04, 'price': 2672.355, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DCA NGHICH 2', 'external_id': ''}
{'ticket': 205502220, 'order': 268174972, 'time': 1732212373, 'time_msc': 1732212373071, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 268097623, 'reason': 5, 'volume': 0.01, 'price': 2669.58, 'commission': 0.0, 'swap': 0.0, 'profit': -3.6, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2669.580]', 'external_id': ''}
{'ticket': 205502233, 'order': 268174973, 'time': 1732212373, 'time_msc': 1732212373073, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 268129670, 'reason': 5, 'volume': 0.02, 'price': 2669.58, 'commission': 0.0, 'swap': 0.0, 'profit': -0.6, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2669.580]', 'external_id': ''}
{'ticket': 205502250, 'order': 268174974, 'time': 1732212373, 'time_msc': 1732212373074, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 268153261, 'reason': 5, 'volume': 0.04, 'price': 2669.58, 'commission': 0.0, 'swap': 0.0, 'profit': 11.1, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2669.580]', 'external_id': ''}
{'ticket': 205502725, 'order': 268175405, 'time': 1732212374, 'time_msc': 1732212374041, 'type': 0, 'entry': 0, 'magic': 1, 'position_id': 268175405, 'reason': 3, 'volume': 0.02, 'price': 2669.449, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DCA NGHICH 1', 'external_id': ''}
{'ticket': 205502749, 'order': 268175434, 'time': 1732212374, 'time_msc': 1732212374334, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 268175434, 'reason': 3, 'volume': 0.01, 'price': 2669.289, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 205513292, 'order': 268188784, 'time': 1732212919, 'time_msc': 1732212919670, 'type': 1, 'entry': 1, 'magic': 1, 'position_id': 268153097, 'reason': 5, 'volume': 0.01, 'price': 2671.486, 'commission': 0.0, 'swap': 0.0, 'profit': -1.1, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2671.486]', 'external_id': ''}
{'ticket': 205513294, 'order': 268188787, 'time': 1732212919, 'time_msc': 1732212919670, 'type': 1, 'entry': 1, 'magic': 1, 'position_id': 268175405, 'reason': 5, 'volume': 0.02, 'price': 2671.486, 'commission': 0.0, 'swap': 0.0, 'profit': 4.1, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2671.486]', 'external_id': ''}
{'ticket': 205513591, 'order': 268189061, 'time': 1732212921, 'time_msc': 1732212921191, 'type': 0, 'entry': 0, 'magic': 1, 'position_id': 268189061, 'reason': 3, 'volume': 0.01, 'price': 2671.8250000000003, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 205516370, 'order': 268192494, 'time': 1732213017, 'time_msc': 1732213017183, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 268192494, 'reason': 3, 'volume': 0.02, 'price': 2672.401, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DCA NGHICH 1', 'external_id': ''}
{'ticket': 205519500, 'order': 268197037, 'time': 1732213264, 'time_msc': 1732213264725, 'type': 1, 'entry': 1, 'magic': 1, 'position_id': 268189061, 'reason': 5, 'volume': 0.01, 'price': 2672.825, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2672.825]', 'external_id': ''}
{'ticket': 205519963, 'order': 268197509, 'time': 1732213266, 'time_msc': 1732213266239, 'type': 0, 'entry': 0, 'magic': 1, 'position_id': 268197509, 'reason': 3, 'volume': 0.01, 'price': 2673.082, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 205541396, 'order': 268225696, 'time': 1732214517, 'time_msc': 1732214517551, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 268175434, 'reason': 5, 'volume': 0.01, 'price': 2670.364, 'commission': 0.0, 'swap': 0.0, 'profit': -1.1, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2670.364]', 'external_id': ''}
{'ticket': 205541398, 'order': 268225699, 'time': 1732214517, 'time_msc': 1732214517551, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 268192494, 'reason': 5, 'volume': 0.02, 'price': 2670.364, 'commission': 0.0, 'swap': 0.0, 'profit': 4.1, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2670.364]', 'external_id': ''}
{'ticket': 205541536, 'order': 268225812, 'time': 1732214518, 'time_msc': 1732214518649, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 268225812, 'reason': 3, 'volume': 0.01, 'price': 2670.248, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 205559291, 'order': 268252515, 'time': 1732216182, 'time_msc': 1732216182123, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 268252515, 'reason': 3, 'volume': 0.02, 'price': 2673.326, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DCA NGHICH 1', 'external_id': ''}
{'ticket': 205573310, 'order': 268269738, 'time': 1732216830, 'time_msc': 1732216830221, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 268225812, 'reason': 5, 'volume': 0.01, 'price': 2671.3, 'commission': 0.0, 'swap': 0.0, 'profit': -1.1, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2671.300]', 'external_id': ''}
{'ticket': 205573311, 'order': 268269739, 'time': 1732216830, 'time_msc': 1732216830222, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 268252515, 'reason': 5, 'volume': 0.02, 'price': 2671.3, 'commission': 0.0, 'swap': 0.0, 'profit': 4.1, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2671.300]', 'external_id': ''}
{'ticket': 205573396, 'order': 268269827, 'time': 1732216831, 'time_msc': 1732216831579, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 268269827, 'reason': 3, 'volume': 0.01, 'price': 2671.187, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 205576370, 'order': 268273475, 'time': 1732216947, 'time_msc': 1732216947317, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 268269827, 'reason': 5, 'volume': 0.01, 'price': 2670.187, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2670.187]', 'external_id': ''}
{'ticket': 205576654, 'order': 268273728, 'time': 1732216948, 'time_msc': 1732216948178, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 268273728, 'reason': 3, 'volume': 0.01, 'price': 2669.984, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 205577029, 'order': 268274077, 'time': 1732216950, 'time_msc': 1732216950693, 'type': 0, 'entry': 0, 'magic': 1, 'position_id': 268274077, 'reason': 3, 'volume': 0.02, 'price': 2670.091, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DCA NGHICH 1', 'external_id': ''}
{'ticket': 205579339, 'order': 268276756, 'time': 1732216994, 'time_msc': 1732216994303, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 268273728, 'reason': 5, 'volume': 0.01, 'price': 2668.984, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2668.984]', 'external_id': ''}
{'ticket': 205579700, 'order': 268276999, 'time': 1732216995, 'time_msc': 1732216995034, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 268276999, 'reason': 3, 'volume': 0.01, 'price': 2669.469, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 205603000, 'order': 268308828, 'time': 1732218613, 'time_msc': 1732218613701, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 268276999, 'reason': 5, 'volume': 0.01, 'price': 2668.469, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2668.469]', 'external_id': ''}
{'ticket': 205603429, 'order': 268309291, 'time': 1732218614, 'time_msc': 1732218614230, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 268309291, 'reason': 3, 'volume': 0.01, 'price': 2668.038, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 205616993, 'order': 268326962, 'time': 1732219373, 'time_msc': 1732219373781, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 268326962, 'reason': 3, 'volume': 0.02, 'price': 2671.0480000000002, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DCA NGHICH 1', 'external_id': ''}
{'ticket': 205626267, 'order': 268339131, 'time': 1732219906, 'time_msc': 1732219906903, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 268309291, 'reason': 5, 'volume': 0.01, 'price': 2669.045, 'commission': 0.0, 'swap': 0.0, 'profit': -1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2669.045]', 'external_id': ''}
{'ticket': 205626271, 'order': 268339133, 'time': 1732219906, 'time_msc': 1732219906904, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 268326962, 'reason': 5, 'volume': 0.02, 'price': 2669.045, 'commission': 0.0, 'swap': 0.0, 'profit': 4.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2669.045]', 'external_id': ''}
{'ticket': 205626424, 'order': 268339286, 'time': 1732219909, 'time_msc': 1732219909882, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 268339286, 'reason': 3, 'volume': 0.01, 'price': 2668.7870000000003, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 205650177, 'order': 268378987, 'time': 1732222708, 'time_msc': 1732222708509, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 268378987, 'reason': 3, 'volume': 0.02, 'price': 2671.7980000000002, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DCA NGHICH 1', 'external_id': ''}
{'ticket': 205661980, 'order': 268398303, 'time': 1732224240, 'time_msc': 1732224240474, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 268339286, 'reason': 5, 'volume': 0.01, 'price': 2669.794, 'commission': 0.0, 'swap': 0.0, 'profit': -1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2669.794]', 'external_id': ''}
{'ticket': 205661986, 'order': 268398309, 'time': 1732224240, 'time_msc': 1732224240474, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 268378987, 'reason': 5, 'volume': 0.02, 'price': 2669.794, 'commission': 0.0, 'swap': 0.0, 'profit': 4.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2669.794]', 'external_id': ''}
